Nomor laporan,Keterangan Laporan,Foto Laporan,Status laporan,Tanggal lapor,Tanggal ditindaklanjuti,Kategori,Lat,Lng,Kelurahan,Kecamatan,Kota,Provinsi,Day,,,
1069362,Ga tau aturan. Coba dicek sim nya,http://lh3.googleusercontent.com/ZQEUWptINiLsVVCHPocV3N2Ad8qRPIoKFuV2yK5mUS93MIPQKMupl1Uq9dsESMFcNdfQt9hjhqOXCbeLNnqWRgFwdlY4mA=s480-c,wait,28/10/2017,,Kemacetan,-6.224366,106.79837,Gelora,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Saturday,,,
1069425,lampu merah  terlalu cepat dari hijau ke merah,http://lh3.googleusercontent.com/6ZZ_Q_gwz2tN4JxD1s-lkdGmApSxH6lG3UA11YUWuOKfT4rUnR0poAoiLjvKlMVkuVehY3J4-mwJp9ifkfP8zMoMLWE=s480-c,complete,28/10/2017,30/10/2017,Kemacetan,-6.159519,106.836662,Pasar Baru,Sawah Besar,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Saturday,,,
1069651,Tolong evaluasi penutupan perlintasan sebidang Jalan di Jl. angkasa. Tidak memberikan dampak baik sama sekali.  Harusnya lampu merah disesuaikan agar tidak terjadi kepadatan.,http://lh3.googleusercontent.com/fz__sa9AOI67AtpB2oNB3HGbBpihizKN3ilw64sjG8JMzmlw91mZU2q024sZOZN-Pnobgk_7QOWnlY7x3K4tBo4Pfr1M=s480-c,complete,29/10/2017,29/10/2017,Kemacetan,-6.157913,106.84156,Gunung Sahari Selatan,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Sunday,,,
1069652,,http://lh3.googleusercontent.com/01ws6E4QjgeEY5LsWX8jIsJYvTCSdenKZCZzA1Cu-didfHJWElc8fWFNkzofMlh3rJP3MhLgdeMkkqjMDsqY9UUof9rbwA=s480-c,complete,29/10/2017,29/10/2017,Kemacetan,-6.15797,106.840881,Gunung Sahari Selatan,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Sunday,,,
1070087,Banyak mobil yang lawan arah di rel KA jalan Industri. Jadi menyebabkan macet yang kelewat panjang,http://lh3.googleusercontent.com/SdXgmSnUT7u9Waafcz6SQZxXxjRo8j12v2GomJVMcKGNae_h5j9ikTsY5xNVRJt3fvqFhIk15_NVPIK1_hB1UKZDaH4dow=s480-c,wait,30/10/2017,,Kemacetan,-6.147811,106.837296,Gunung Sahari Utara,Sawah Besar,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1070161,kondisi kemacetan di jl garuda dan industri sudah keterlaluan. tolong di review kembali kebijakan penutupan jalan angkasa. arus buang trafficnha kemana?? sudah dipikirkan belum??,http://lh3.googleusercontent.com/VxwQhidOvnAXxn3yhXyRxg83IoLJHYt36GyKdWg-KxXVRiXwhrFt7TLpeE-C8aWVvrzFLxp8xstJ5hEvIlD-dRhfq3g=s480-c,wait,30/10/2017,,Kemacetan,-6.161586,106.844757,Kemayoran,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1070300,"#angkotngetem #bottleneck: Bus Trans J ikutan ngetem di perempatan Jatibaru ke arah Kebon Airih, bikin macet... Tolong ditertibkan",http://lh3.googleusercontent.com/HhOe811heMw-mEOf5RPyzpm_hXU2zxhjvIe_equzSc0FCPZK4GVoiL2DVT88qfKXbyJ_QcJnSA91NK4U_oZO3SLomyKk=s480-c,wait,30/10/2017,,Kemacetan,-6.182003,106.81414,Petojo Selatan,Gambir,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1070836,Macet nya pintu tol senayan..,http://lh3.googleusercontent.com/qYe0y2dSM6qJcq4QJoXxpTXlXRF66tT8EUEAME1xg0mq7-65WeC2RvN5QXYH0nFiaWrfJCuk4Dije3F3EzQ1PN_baEVn=s480-c,wait,31/10/2017,,Kemacetan,-6.218339,106.811508,Gelora,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Tuesday,,,
1070937,"Jelang perempatan jl gunung sahari (hotel golden) arah dari selatan ke utara, sekarang macet parah sekali tiap pagi. Mngkin dampak penutupan arteri rel KA di sekitarnya pada lewat sini. Mohon lampu hijau diperpanjang durasinya utk kurangi macet",http://lh3.googleusercontent.com/hGTOOe4AuPZ5m6btE13WGQnPL_nMFzeMnHuqtW9mc6qdqtjPVxfKQcDP0Lyl5TDriZGb78ZiRemnpNGxhGyMbFtUeAk=s480-c,complete,01/11/2017,02/11/2017,Kemacetan,-6.162404,106.838104,Gunung Sahari Selatan,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Wednesday,,,
1071233,Traffic light per4n thamrin kb.sirih ini dari merah langsung ke hijau tak ada kuning bikin penyebrang kagets tolong,http://lh3.googleusercontent.com/_mtUf2p9-WKsYP_Riq458FaoYe1pNPRrs9f6weDZEape8RwMilfMIUZ23_Pjl7RJYp4fXBJQrcDhFKAaRfLGCSgeIyhS=s480-c,wait,01/11/2017,,Kemacetan,-6.183367,106.823196,Kebon Sirih,Menteng,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Wednesday,,,
1071571,tanah abang banyak angkutan ngetam,http://lh3.googleusercontent.com/e5J7hxf9O2KfShVglSK_azkJVTvaJWLUKLRgT6DqfBYDa8Rzmx5Mg94SOSIkhsmi5m5lO4BRyvUufANrJrfTsIKTKQ-X=s480-c,complete,02/11/2017,02/11/2017,Kemacetan,-6.188304,106.815102,Kampung Bali,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Thursday,,,
1071822,Ohon pak dishub atur kopamilet di sepanjang psr palmerah yg bikin macet #angkotngetem tolong di atur,http://lh3.googleusercontent.com/_2W-_6ga4xaa41zgIfxdER9M2gegB1YsZF_iJgmFL8TpufV74VWg0ml0KeBQhgVSkadYM8SxVxHUUVDfmWHnCXsZPjA=s480-c,complete,03/11/2017,03/11/2017,Kemacetan,-6.205355,106.796623,Gelora,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Friday,,,
1071945,#macetparah arah stasiun sudirman,http://qlueinvideos.storage.googleapis.com/59fbe45bec81a.mp4,wait,03/11/2017,,Kemacetan,-6.202295,106.823021,Kebon Melati,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Friday,,,
1072003,#bottleneck akibat penutupan perlintasan kereta api angkasa...macet parah underpass angkasa hampir Sd prj,http://lh3.googleusercontent.com/lOMcDIsZOZJmwJqsBkZXlXWDa4untYBX8ITycuvHlR2e0ZZ4lckNcB_Fc9pqo5MdOFxzoWQ-TC_H2Rx1fXo10aPtNCMO=s480-c,complete,03/11/2017,04/11/2017,Kemacetan,-6.1573,106.841537,Gunung Sahari Selatan,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Friday,,,
1072448,"macet, ujan pada neduh",http://lh3.googleusercontent.com/eOJ8xBU6NupSnYpulcOZ_44a_IY_shCWqJtouoiJi2d1ivZhSn6vkf2NQCobCobHE2F1d-jB_JsiWzBES_UYMsPGjujK=s480-c,complete,04/11/2017,04/11/2017,Kemacetan,-6.20406,106.800438,Gelora,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Saturday,,,
1072660,#bottleneck #lampumerahslipi,http://lh3.googleusercontent.com/8uqru8pVFpAGz7_ESOhzsfaC8oOPCPLkELbHSv1xisAsa7o-0h2NzkC8bg5xUUrO-Q2jemjhk_t5bo2xo4KidqbaqscD=s480-c,wait,04/11/2017,,Kemacetan,-6.202674,106.799553,Gelora,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Saturday,,,
1073439,Macet setiap sore di4 tan  senen,http://lh3.googleusercontent.com/r71ruJv1rcBjivxFNsmbnYq_z0judByLGueENwNiYMuXR_DSktVxEPjWPQwGhN1kZ4tj4RZfStq7rsUcjtt6u4GIjBAA5Q=s480-c,complete,06/11/2017,09/11/2017,Kemacetan,-6.176619,106.843819,Senen,Senen,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1073510,Aksi solidaritas ojeg online,http://lh3.googleusercontent.com/ETh_11MM09ci12rhekktYoCHkbS-urK7esApGT6zwkyviInfi6YTtO2EGBRxQ0MRoNmgg9a1efpi7_PnVnS-YNSJoUs=s480-c,wait,06/11/2017,,Kemacetan,-6.194505,106.849304,Kenari,Senen,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1074135,"Ni mobil parkir di tempat yg salah, tolong di angkut aja dan sudah sering mobil di tempat sembarangan yg bukan tempatnya, Harus tegas biar jerah, tu plat nomernya di catat",http://lh3.googleusercontent.com/I6PuHxqCK1NU0SWZmievcD1e4XtI7peB9nXgxPRGd_eje4DBeKzt20H6aGG52rCeindIIhd8SIIsvt2bSRexOZ4Tx6TI=s480-c,wait,08/11/2017,,Kemacetan,-6.209336,106.813583,Karet Tengsin,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Wednesday,,,
1074389,Jakarta Darurat Macet,http://lh3.googleusercontent.com/jzBzFtm6cA9O0dJaUlWlQ8PK24eGWlb-Jd7wyJayvjYXV5OsN70z21a3jcDd16JMKmPf8ekndbZBWMbHCYoSReNxrRmJ=s480-c,wait,08/11/2017,,Kemacetan,-6.16249,106.842712,Kemayoran,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Wednesday,,,
1074395,"Petugas lalu lintas pada kemana??
Jakarta Macet di sore hari 
Kebiasaan buruk petugas Lalu Lintas",http://lh3.googleusercontent.com/XcgCLwLf4srNNlzXeYna7RoDxOtrTMe5DzzIAam0GlvBuWU8eC2gUFSmWx5ubBPTQhil4d6NrAYVSZBPHEbLsBtCfKiJ=s480-c,wait,08/11/2017,,Kemacetan,-6.163405,106.84079,Kemayoran,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Wednesday,,,
1074652,#bottleneck akibat penutupan rel kereta api angkasa....mohon lampu merah gunung sahari diperlama pak....Sudah berhasil beberapa hari yg lalu...sekarang cepat lagi...,http://lh3.googleusercontent.com/oXvR2Ak-FZmbvdAH5p_GeNftlaHMU0ASlBIxgRDHd0_G4nL33Gk_aVkyE0NL3rUI4BBCDGyzYSWbtHaPstx7GkBOCgZd=s480-c,complete,09/11/2017,13/11/2017,Kemacetan,-6.157027,106.841904,Gunung Sahari Selatan,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Thursday,,,
1074653,Parah ini sejak perlintasan rel kereta di tutup tlg di buka perlintasan nya bikin susah org ini jadi semerawut,http://lh3.googleusercontent.com/qUF9I_0CUgGdcbMtIZ_ZK5Jfs-juwAKZtqzZjSQXcUoXilDuOsVzlZZCmO441IkFYNORbSLKJfinZ4LPHeaxbcZAQnU=s480-c,complete,09/11/2017,13/11/2017,Kemacetan,-6.152093,106.841988,Gunung Sahari Selatan,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Thursday,,,
1074711,Maceeeet,http://lh3.googleusercontent.com/5aQZo14ZKpcZWheMk-suEdxFxvPyV0ZiuW-qJbUooaTyzR_w0IdnaKshLYJhb5NKeHrHUQU88aJET3QO-RaKnLHW0Qs=s480-c,wait,09/11/2017,,Kemacetan,-6.183541,106.834442,Kebon Sirih,Menteng,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Thursday,,,
1074756,Macet total di jl motong menuju benhil. Mohon dishub dki bantu,http://lh3.googleusercontent.com/u12qoPRTet6iCsQZTaH0NmEICAlnylE60CRzNhgoWi1QLe7elfcLuFdnhY_2Vd8-YEl7FVKcUrpGfcPSoZuuGs4wdgY0=s480-c,wait,09/11/2017,,Kemacetan,-6.212227,106.814888,Karet Tengsin,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Thursday,,,
1074761,Kemacetan di simpang Jl AM Sangaji motong  dan  Jl. Hasyim Ashari kearah Itc roxy mas dan sebaliknya,http://lh3.googleusercontent.com/g_UHQe-0Rf9kaXdH1ZhXeMrd94N9KkEMrluSgHnJFuei42Xqkjp69f3IOfHAoegfOhAHJIC3ERlMdrbAbzgjeSIhd6hy=s480-c,wait,09/11/2017,,Kemacetan,-6.165418,106.812561,Petojo Utara,Gambir,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Thursday,,,
1074975,Macet karena  semerawutnya kendaraan di perlintasan rel kereta di jln industri rsjawali,http://lh3.googleusercontent.com/jLT_6aF1jIKrS_QkcGZgkYkrLrt5hKCxhGIyrgofIg61DwQL0YjxCR3dTfV64LL_bK1uYLMoHw4sp4B92wPACAmmzzE=s480-c,wait,10/11/2017,,Kemacetan,-6.150255,106.84211,Gunung Sahari Utara,Sawah Besar,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Friday,,,
1075222,"#lampumerahmati #angkotngetem
Turunkan petugas di tempat ini",http://lh3.googleusercontent.com/U3FbqzaSfWZFB2DxlA8oBZN2Ji5_gWRjaoGtBIqM5ts5RxA6z_BupLBcQ8rZytrkFg-q28JxGj6Rkfb2-s8SzCiS7YI=s480-c,complete,10/11/2017,20/11/2017,Kemacetan,-6.188417,106.875206,Rawasari,Cempaka Putih,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Friday,,,
1075256,"#transjakarta mengakibatkan kemacetan panjang di Sisingamangaraja, karena menumpuk dari halte Bunderan Senayan hingga mengular ke Sisingamangaraja.   Apakah waktu transit harus diefisienkan, atau jumlah armada dikurangi supaya tidak mengular terlalu panja",http://lh3.googleusercontent.com/UJfcisuzSPNdLtNICrWM9f3FYQWkdYk4F3KJ0qiyPdqXEgSg-3ksLDCzHXjWVCksEqpoeCTHiyLtuCXTZ-m0R9-0_MSyNQ=s480-c,wait,10/11/2017,,Kemacetan,-6.228611,106.799446,Gelora,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Friday,,,
1075692,Jangan menyerah thd kesemrawutan...kita pasti bisa...\u1f600\u1f64f\u1f44c\u1f44d,http://lh3.googleusercontent.com/HUdX6IOUJoJqVr0__HC-b7lGWhJBbXDlAEAOi2ef1v1la-N63si1apgqe3g2V5uV24UuNNykPVFu1jRK45Z5GGsRwOBj=s480-c,wait,11/11/2017,,Kemacetan,-6.195193,106.817818,Kebon Melati,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Saturday,,,
1075861,Tutup pintu rel jgn plin plan. Mau permanen ya permanenkan. Langsung tata ulang putaran. MCB sesudah rel angkut dan tata ulang spy rapi. Lihat sekarang parli motor yg semakin membuat wilayah ini seperti daerah tidak ada aturan.,http://lh3.googleusercontent.com/XANtxWAuAey06S94ez2VIAlq36eB1B7X34cO6d9_zYbI9srSVN-MkPABKsQLgwHKDZqvB2Hdt2ko83LwfEjYcYxaruri=s480-c,wait,12/11/2017,,Kemacetan,-6.166132,106.800858,Duri Pulo,Gambir,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Sunday,,,
1075873,Macet ke arah Tanah Abang. #bottleneck Ujungnya ada apa ya kira-kira?,http://lh3.googleusercontent.com/yrZ_HI2lQDHdheOQE156KkaJt8DqXNyKlv8BsZ4l31KzzsmBJWgBSlxJqRw572YGqwQU1Q4T5sxdJV6XXcXgX6nU6w8=s480-c,process,12/11/2017,,Kemacetan,-6.190628,106.815079,Kebon Kacang,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Sunday,,,
1076393,Masih macet terus walau rekayasa lalu lintas.,http://lh3.googleusercontent.com/5xgNNOPQrNvtdUnklBdjD-re1x9_nQj09IYr49x9FeyR7fLcPo0BzNEEZzZEeJQpEsOdKfJMCV8HfeTGTTuwVwnwoRo=s480-c,wait,13/11/2017,,Kemacetan,-6.197961,106.847214,Kenari,Senen,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1076579,Perempatan harmoni #bottleneck,http://lh3.googleusercontent.com/iLW9Wzs5zc3jrHLJqfQwtci9V6S9TNl6JUdZFgYluZlZ4LJjAkWaP_e1l7yqPSm8S0TJn_j0Br7SzQBeVYIA5KeHinRL=s480-c,wait,13/11/2017,,Kemacetan,-6.168167,106.821068,Kebon Kelapa,Gambir,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1076950,#bottleneck imbas penutupan rep kereta angkasa.....apa guna nya menutup pintu kereta angkasa? Yg menyebabkan macet di semua area garuda dan angkasa.,http://lh3.googleusercontent.com/IuojgZdlntdEFtWTF9W-Wut0hkeWuCLAUkIDPcvLK1fKfQNpDJMYusM77z0upKKfgTCDx917gLDXNWqd7c46g6MgmuI=s480-c,wait,14/11/2017,,Kemacetan,-6.161848,106.844597,Kemayoran,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Tuesday,,,
1077463,"#bottleneck akibat penutupan rel angkasa macet total angkasa underpass mengekor,prj dan jalan garuda. Kebijakan kebablasan harap di tinja ulang....minimal lampu merah gunung sahari diperlama sekali....budeg kai dan dishub...jalanan tidak macet jadi dibiki",http://lh3.googleusercontent.com/eqkLHWBo_M7GU-wBXHKWz03EyD9xDQWPTIMEJW-dzaaCz_cnsxaIOIvFx0hAn5OMg64nRzyntk10yWFiEAtxpqFXC56M=s480-c,complete,15/11/2017,20/11/2017,Kemacetan,-6.157038,106.844139,Gunung Sahari Selatan,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Wednesday,,,
1078005,Sudah setengah jam terjebak di egonya kota Jakarta,http://qlueinvideos.storage.googleapis.com/5a0d70c98e7ec.mp4,wait,16/11/2017,,Kemacetan,-6.187232,106.830475,Kebon Sirih,Menteng,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Thursday,,,
1078010,Lampu merah mati macet total sudah hampir 1 jam gak jalan sama sekali,http://lh3.googleusercontent.com/tY4RkjdYNenCY4tVLu1bMztAqsfiJa6yTDKv9VnHcDbyPLMv6bOXargUgRjmpHminp8Zs8_xg1OjW9NLKm5FnxvxHJvp=s480-c,complete,16/11/2017,17/11/2017,Kemacetan,-6.161373,106.811386,Petojo Utara,Gambir,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Thursday,,,
1078046,"Pak ogah selalu bikin macet
Tolong ini ditindak dan disini terjadi faktor kesengajaan pada pak ogah sendiri yg buat macet dgn sengaja ada oknum dari kawan para pak ogah melakukan parkir motor sembarangan didekat shelter busway dan jembatan dekat Manggarai",http://qlueinvideos.storage.googleapis.com/5a0dc4d212976.mp4,wait,16/11/2017,,Kemacetan,-6.205991,106.84124,Menteng,Menteng,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Thursday,,,
1078260,Macet jalan ke senen,http://lh3.googleusercontent.com/yRP1b2w3A1BHJcHSDAbg3bi9kuD6GytuHrMPFvbK4Fnmh_G6Ic5tbfhHD3h_R5MYoBgvRhEqIegZ7cxsvQFxyP0FV3_k=s480-c,wait,17/11/2017,,Kemacetan,-6.175119,106.847565,Tanah Tinggi,Johar Baru,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Friday,,,
1078261,Macet terowongan sennen,http://lh3.googleusercontent.com/3H5jw4-vKx949ONFhkG3O1rVmDr3whFX6QqFJ-iyRl612ODDQWtwFp44zOQ4-IXE9LAT0_jNRYEWLYSo59D5eGsxLMs=s480-c,wait,17/11/2017,,Kemacetan,-6.175086,106.846413,Bungur,Senen,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Friday,,,
1078296,#bottleneck macet parah hampir sd prj akibat penutupan rel angkasa....rakyat berkorban demi kebijakan ngawur kai dan dishub...diberi masukan tetapi budeg,http://lh3.googleusercontent.com/iR7WTcvAx1rbFvMupdDNesudb82DdtDsvya0t17X0z19Ho3EbnwWEiz_J6g8wyFMDMp0-m_EN5GLDHURFf4osBr6wbsF=s480-c,complete,17/11/2017,18/11/2017,Kemacetan,-6.157093,106.845123,Gunung Sahari Selatan,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Friday,,,
1078301,#bottleneck semua 5 jalur menyerobot masuk ke 2 jalur underpass...  menguntungkan siapa menutup rel angkasa?,http://lh3.googleusercontent.com/LlnAokB0vKFu_-Uf6VrbBW1VkDuu3yG5J79PAyTC0V--47N7AwpN4tzAZ7wqUYKfO7ElgmmaRx5A2mkYALDYnP7rs84b-Q=s480-c,complete,17/11/2017,18/11/2017,Kemacetan,-6.155956,106.844734,Gunung Sahari Selatan,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Friday,,,
1078428,Pasar Baru Jembatan Bawah Macettt 5 Jalur Selak2 Dari Samping ...  Termasuk Bus Way . TL Dong.  Wassalam.,http://lh3.googleusercontent.com/-Ke08rRLYVkAHBDKjNIOg2eeQziEvHHiwYHyQwp8GAAgDPBDIwVoTS4RIAmL33-lwj3P4iujEDWczmOikfvPeCbzEv8tAg=s480-c,complete,17/11/2017,18/11/2017,Kemacetan,-6.157501,106.842957,Gunung Sahari Selatan,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Friday,,,
1078430,Mentang2 Bus Way Maen Potong Saja ... Bikin Macet Pak ...,http://lh3.googleusercontent.com/D4FQw9KoF7Fvl0prZDl-taBJ5Iu9PjrMvLdin6nld-h0aIyDHOoqyaE2Y8ryHefxEjZ7N4km1MjS_Uxqpk8vfw1_XfrM=s480-c,complete,17/11/2017,18/11/2017,Kemacetan,-6.157665,106.842857,Gunung Sahari Selatan,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Friday,,,
1078432,Coba Bantu Di Pelajarin Pak Dishub ..  Dengan Penutupan Jalan Angkasa Apakah Langkah Yg Tepat / Tidak Pak ...  Terima Kasih .  Wassalam.,http://lh3.googleusercontent.com/1wVPXmyZuhZ6DgNBMypwwcSldld_ykv-alVzkdUbb-8ToxoO7_PJnFEZGIR6PO1-LwJ_k3oZBQQ-X4TcUrZT8kqfgdhC=s480-c,complete,17/11/2017,18/11/2017,Kemacetan,-6.157872,106.84156,Gunung Sahari Selatan,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Friday,,,
1078814,Motor lawan arah dari mangga dua dalam ke jayakarta #motor,http://qlueinvideos.storage.googleapis.com/5a0febc73ddf6.mp4,wait,18/11/2017,,Kemacetan,-6.14085,106.82547,Mangga Dua Selatan,Sawah Besar,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Saturday,,,
1078829,Underpass jln angkasa #pinturelKA,http://lh3.googleusercontent.com/QTrGgvaa9J3A1b-SPFZDZreyKTWvixvBuy7LWIlu8_8F1IwhS7Wff4hPdugqfjL-_MsKNJWda7unSeI3oDWQ-QfcV_37mg=s480-c,wait,18/11/2017,,Kemacetan,-6.158507,106.839462,Gunung Sahari Utara,Sawah Besar,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Saturday,,,
1079590,Setiap hari dr arah kemayoran ke industri selalu macet,http://lh3.googleusercontent.com/WU4hqbz6apzNmvjT1jyIaW2MoyyZ5g-eHMWaPQL19HmXSI5bm9iE_NJMsVNLtd1Cu_nL_ZuoK9C-lyOjEZrIHdOTTsFg=s480-c,complete,20/11/2017,20/11/2017,Kemacetan,-6.150799,106.840996,Gunung Sahari Selatan,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1079601,#bottleneck macet 24 jam imbas penutupan rel kereta API angkasa....Siapa yg untung dengan kebijakan ngawur kai dan dishub? Jalanan biasa lancar jadi macet terus....,http://lh3.googleusercontent.com/M2ap3CWtsjl7n_YtY9ZYOj02x8RfCEMV-X_zPdtFrXjy8QQDPs_dKk-bWyPJdZjFx8edeF_tvr80j4cMCIlqmtzkFx4=s480-c,complete,20/11/2017,20/11/2017,Kemacetan,-6.157035,106.841896,Gunung Sahari Selatan,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1079651,"Percuma ada petugas dan pos dishub, angkot,bajaj ngetem bodo amat. Bikin macet dpn blok A-B #angkotngetem",http://lh3.googleusercontent.com/J2FhFukuhX1zu-dYTUqEttrBgApmNAzvvx57l2sZOaWjHU0KxTRbzt-9KXTum8C7rzsVKABxouElZaWbiOXrDsh-SGhDgw=s480-c,wait,20/11/2017,,Kemacetan,-6.18752,106.815498,Kampung Bali,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1079998,Macet karena lampu merah mati,http://lh3.googleusercontent.com/cvUr3G2Ws2qDK7tC29GvJPtb2C_XTTGOGGjcTE2oy50Xe1FKtRmcxXwqEIY2_ViW5UoyfqCuH7P7V8rF1xKa-la194NnIw=s480-c,complete,21/11/2017,23/11/2017,Kemacetan,-6.201922,106.823219,Menteng,Menteng,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Tuesday,,,
1080064,#bottleneck akibat penutupan rel angkasa  macet Gila sampai prj jalan garuda kemayoran ....semua gang perumahaan masyarakat dilewati mobil. Kasihan hidup anak anak dan orangtua. Kami hanya bisa mengucapkan kualat pejabat dishub dan kai....apa manfaat menu,http://lh3.googleusercontent.com/GMlQyTXmD1e21UtxMnZLRlHBYO5k5TaltM9ldttlUoKlRL-ewA41l0Uax9SIIswRAt714s_eo5ScDGsWpakfZ-PaFHa1=s480-c,wait,21/11/2017,,Kemacetan,-6.161689,106.845032,Kemayoran,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Tuesday,,,
1080170,Macet TL,http://lh3.googleusercontent.com/55KJwUcWL9u2G5sofu1WSsCK_P5j1VlSqJs4_xmBNr8TubKh8TlF-UO_Syr4BnJozEfBINkZrH6SVNvJoEi505l1JdDfaw=s480-c,wait,21/11/2017,,Kemacetan,-6.200879,106.823181,Kebon Melati,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Tuesday,,,
1080171,Tanah Abang macet lagi parah penangananya,http://lh3.googleusercontent.com/IBqPspmK_MyFo-G0LX8eUusmj3pEsdbfRAAcQXwm_lOmdWnfnk7u0BSFwYyPTw-sEg6aVURcNLSdSKdQi9QjF9OJwX90Uw=s480-c,complete,21/11/2017,29/01/2018,Kemacetan,-6.182764,106.816513,Kampung Bali,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Tuesday,,,
1080183,#macetparah #macetlagi,http://qlueinvideos.storage.googleapis.com/5a13e3172b3f4.mp4,wait,21/11/2017,,Kemacetan,-6.186769,106.836006,Kebon Sirih,Menteng,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Tuesday,,,
1080267,#lawanarah,http://lh3.googleusercontent.com/S4mh6d8pu--xrzG_Mw84QAma3cw330IE14Z6n6UDYzTWUYk7o8LA3oXDp-GAKZeOe-Whan3ykaDILVPZ74eXpRuV6L8M=s480-c,wait,21/11/2017,,Kemacetan,-6.198601,106.846664,Kenari,Senen,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Tuesday,,,
